"toons has recently been redone, so it's now a very attractive space."		0.2727  0.4545  0.2727
traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.		0.2800  0.4400  0.2800
truly the mark of an attentive waiter.		0.2857  0.4286  0.2857
"try everything for that matter, it is all good."		0.2000  0.4000  0.4000
try green curry with vegetables.		0.2857  0.2857  0.4286
try sushimi cucumber roll.		0.2857  0.5714  0.1429
"try the congee and the donut like deep fried dough they call ow ley soh, a delicious and sweet tasting bread."		0.1852  0.2593  0.5556
"try the crunchy tuna, it is to die for."		0.3333  0.3333  0.3333
try the lobster teriyaki and the rose special roll.		0.3636  0.1818  0.4545
"try the pad thai, it's fabulous and their prices are so cheap!"		0.3846  0.3846  0.2308
"try the pad thai, or sample anything on the appetizer menu...they're all delicious."		0.6154  0.1538  0.2308
try the sea bass.		0.0000  0.0000  1.0000
try their chef's specials-- they are to die for.		0.2222  0.5556  0.2222
unhygienic		0.0000  0.0000  1.0000
unique apppetizers.		0.6667  0.0000  0.3333
vanison was good but not amazing.		0.6000  0.0000  0.4000
"very 'normal indian food', but done really well."		0.3333  0.2222  0.4444
very affordable and excellent ambient!		0.4000  0.2000  0.4000
very cozy and warm inside.....		0.6000  0.2000  0.2000
"very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers."		0.3333  0.4103  0.2564
"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly."		0.3810  0.1905  0.4286
wait staff is blantently unappreciative of your business but its the best pie on the uws!		0.3529  0.2941  0.3529
waitstaff are very friendly.		0.0000  0.3333  0.6667
warm and friendly in the winter and terrific outdoor seating in the warmer months.		0.3333  0.1333  0.5333
was surprisingly disappointed.		0.3333  0.6667  0.0000
wasn't going to share but i feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.		0.2857  0.3673  0.3469
watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.		0.2609  0.4348  0.3043
we also asked for hooka six times and the waiter kept telling us one minute and never returning with the hooka.		0.4706  0.2353  0.2941
"we are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura."		0.3030  0.3333  0.3636
"we arrived and were seated immediately, which made us both happy."		0.2857  0.2857  0.4286
we asked for beverages and never received them.		0.5714  0.2857  0.1429
we asked for sides which the waiter than admitted that he forgot to put in that part of our order.		0.3636  0.4545  0.1818
we ate at this thai place following the reviews but very unhappy with the foods.		0.4615  0.1538  0.3846
"we ate out in the back patio, which is worth it as it's cool and the music is hear well there."		0.2667  0.3333  0.4000
we both opted for a pasta dish and they were served timely and fresh.		0.0909  0.4545  0.4545
"we concluded with tiramisu chocolate cake, both were delicious."		0.1111  0.4444  0.4444
we could have made a meal of the yummy dumplings from the dumpling menu.		0.3333  0.5556  0.1111
we did arrive late for our reservation so i can not complain too much about the wait for a table.		0.4667  0.2667  0.2667
"we did tip, i guess the model/waitress just wanted more and complained to the manager."		0.2941  0.4706  0.2353
we ended our great experience by having gulab jamun (dessert) recommended by the waiter.		0.4706  0.2353  0.2941
we even had a visit from the manager who wanted to make sure we were enjoying ourselves.		0.6154  0.1538  0.2308
we had pam's special fried fish and it was amazing.		0.2222  0.4444  0.3333
we had the lobster sandwich and it was fantastic.		0.2000  0.6000  0.2000
we had the scallops as an appetizer and they were delicious and the sauce was wonderful.		0.3333  0.3333  0.3333
"we have been to this place many times, and always have great food, wine, and service."		0.4545  0.0000  0.5455
we have gone for dinner only a few times but the same great quality and service is given.		0.2308  0.3846  0.3846
"we love the food, drinks, and atmosphere!"		0.2857  0.2857  0.4286
we never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.		0.3158  0.4737  0.2105
we ordered some beef and noodle soup dishes from the thai section of the menu but nothing we got was thai.		0.4211  0.2632  0.3158
"we ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."		0.3158  0.5263  0.1579
"we ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat."		0.3333  0.1333  0.5333
we paid a fixed pricce but got nothing!!		0.2222  0.3333  0.4444
we paid and left because we didn't feel like arguing any more.		0.3846  0.2308  0.3846
"we recently decided to try this location, and to our delight, they have outdoor seating, perfect since i had my yorkie with me."		0.0952  0.4762  0.4286
we started off with a delightful sashimi amuse bouche.		0.2222  0.4444  0.3333
we thought that this place is using too much of msg cooking in the foods.		0.3636  0.2727  0.3636
"we thought the dessert would be better, wrong!"		0.0000  0.4286  0.5714
we took advanatage of the half price sushi deal on saturday so it was well worth it.		0.5882  0.1176  0.2941
we went around 9:30 on a friday and it had died down a bit by then so the service was great!		0.3077  0.2308  0.4615
"we went here for lunch a couple of weeks ago on a saturday, and i was thoroughly impressed with the food."		0.3158  0.4211  0.2632
we were charged full price.		0.3333  0.6667  0.0000
we were drawn into the belly dancing show that captivated the crowd.		0.5556  0.0000  0.4444
we were greeted promptly by the waiter who was very nice and cordial.		0.5556  0.2222  0.2222
we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order.		0.3077  0.2308  0.4615
we were seated outside and the waiter spilled red wine and hot tea on myself and my date.		0.2941  0.2941  0.4118
we were then shooed inside.		0.0000  1.0000  0.0000
we were very disappointed.		1.0000  0.0000  0.0000
"we were worried we would have trouble getting in, but somehow managed to have a short wait."		0.3077  0.2308  0.4615
we won't go to this place again for a good meal.		0.5714  0.1429  0.2857
"we, there were four of us, arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude."		0.3913  0.1739  0.4348
"well, this place is so ghetto its not even funny."		0.4286  0.5714  0.0000
"went here last night - nice decor, good service, but the food was surprisingly excellent."		0.4211  0.0526  0.5263
went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.		0.5333  0.1333  0.3333
"what really makes it shine is the food, which is aggressively seasoned with cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected."		0.3333  0.3030  0.3636
what we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!		0.3478  0.4783  0.1739
what you are paying for is the environment and the name.		0.1429  0.0000  0.8571
"when asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, he replied this is not mcdonald's, every place makes things differently"		0.2963  0.3704  0.3333
"when family came in he gave them apps to test their palets, and then ordered for them."		0.5333  0.3333  0.1333
when i got there the place was packed but they made sure to seat me quickly.		0.0000  0.5385  0.4615
when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else.		0.2353  0.4118  0.3529
"when my dessert came, there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort."		0.3030  0.4545  0.2424
"when the bill came, nothing was comped, so i told the manager very politely that we were willing to pay for the wine, but i didn't think i should have to pay for food with a maggot in it."		0.4000  0.4000  0.2000
when the main course finally arrived (another 45mins) half of our order was missing.		0.2353  0.3529  0.4118
when we inquired about ports - the waitress listed off several but did not know taste variations or cost.		0.1579  0.4211  0.4211
"when we sat, we got great and fast service."		0.3333  0.4444  0.2222
"when we threatened to leave, we were offered a meager discount even though half the order was missing."		0.2667  0.6000  0.1333
"when you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside."		0.1852  0.4444  0.3704
"whenever you need a sushi fix, mizu will be there with quality fish and great service."		0.4118  0.2941  0.2941
"whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to northern italy with one bite."		0.4074  0.3333  0.2593
which lets face it....at times it's a good thing.		0.2308  0.6154  0.1538
which of course is not real kobe but wagyu beef.		0.2222  0.4444  0.3333
"while it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude."		0.3333  0.2667  0.4000
"while the ambiance and atmosphere were great, the food and service could have been a lot better."		0.4615  0.3077  0.2308
"while their kitchen food is delicious, their sushi is out of this world."		0.4444  0.1111  0.4444
who has room for cheesesticks with the best pizza in nyc!		0.1111  0.4444  0.4444
"whoever the jazz duo was, they were on point."		0.5714  0.1429  0.2857
winnie and her staff are the best crew you can find serving you.		0.2308  0.1538  0.6154
"wish ny had more of these kind of places: intimate, superb food, homey, top notch all the way around, certainly worth the wait."		0.3333  0.1852  0.4815
"with so many good restaurants on the uws, i don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care."		0.5366  0.0976  0.3659
"with the exception of our lemon salad that had so much pepper on it that our eyes started watering, the food here was decent, not great."		0.6316  0.3158  0.0526
with the theater 2 blocks away we had a delicious meal in a beautiful room.		0.4667  0.2667  0.2667
won't or can't is not in the service directory.		0.4286  0.2857  0.2857
yakitori (bbq meats) is tasty too.		0.5556  0.2222  0.2222
"yes, the place is classy and beautiful, but they most certainly target the uber whealthy not the common joe that wants to go all out every once in a while."		0.2174  0.2609  0.5217
"yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right."		0.4815  0.4444  0.0741
"you are not eating haut cuisine with subtle hints of whatever but: cassuolet, steake fritte, tripe stew, etc; simple stuff."		0.4138  0.1724  0.4138
"you can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (i recommend the vanilla shanty, mmmm!) in a great homey setting with great music."		0.5128  0.0769  0.4103
you can get a table without a reservation if you get there early i they don't make you by bottles.		0.2632  0.2632  0.4737
you must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.		0.2000  0.4667  0.3333
you must try the shrimp appetizers.		0.1429  0.2857  0.5714
you should pass on the calamari.		0.4000  0.2000  0.4000
"you would think they would make up for it with service, sadly, no."		0.0909  0.7273  0.1818
zero ambiance to boot.		0.6000  0.2000  0.2000
